repo_watch,repo_name,repo_owner,repo_link,repo_dcount,repo_ref,repo_forks,repo_last_mod,repo_stars,page,repo_desc
qubvel/segmentation_models
rcmalli/keras-vggface
sadeepj/crfasrnn_keras
codekansas/keras-language-modeling
philipperemy/keras-attention-mechanism
flyyufelix/cnn_finetune
raghakot/keras-vis
titu1994/Image-Super-Resolution
jacobgil/keras-dcgan
maxpumperla/hyperas
bstriner/keras-adversarial
basveeling/wavenet
titu1994/DenseNet
maxpumperla/elephas
jisungk/deepjazz
pierluigiferrari/ssd_keras
autonomio/talos
aurora95/Keras-FCN
YCG09/chinese_ocr
lvapeab/nmt-keras
amir-abdi/keras_to_tensorflow
RubensZimbres/Repo-2017
willard-yuan/flask-keras-cnn-image-retrieval
broadinstitute/keras-rcnn
jaungiers/LSTM-Neural-Network-for-Time-Series-Prediction
Separius/BERT-keras
axon-research/c3d-keras
XifengGuo/CapsNet-Keras
xiaochus/YOLOv3
rcmalli/keras-squeezenet
fchollet/hualos
kentsommer/keras-inceptionV4
farizrahman4u/qlearning4k
keon/deep-q-learning
keunwoochoi/kapre
divamgupta/image-segmentation-keras
raghakot/keras-text
nicolov/segmentation_keras
heuritech/convnets-keras
nicolas-ivanov/debug_seq2seq
nerox8664/pytorch2keras
xiaochus/MobileNetV2
jacobgil/keras-cam
experiencor/keras-yolo3
qubvel/classification_models
cerndb/dist-keras
titu1994/Keras-Classification-Models
repo_name
XifengGuo/CapsNet-Keras
xiaochus/YOLOv3
rcmalli/keras-squeezenet
fchollet/hualos
kentsommer/keras-inceptionV4
farizrahman4u/qlearning4k
keon/deep-q-learning
keunwoochoi/kapre
divamgupta/image-segmentation-keras
raghakot/keras-text
jinfagang/keras_frcnn
raghakot/keras-resnet
philipperemy/keras-tcn
qubvel/segmentation_models
rcmalli/keras-vggface
sadeepj/crfasrnn_keras
codekansas/keras-language-modeling
titu1994/Image-Super-Resolution
jacobgil/keras-dcgan
maxpumperla/hyperas
kastnerkyle/deform-conv
flyyufelix/DenseNet-Keras
sksq96/pytorch-summary
EderSantana/seya
alexander-rakhlin/CNN-for-Sentence-Classification-in-Keras
jrosebr1/simple-keras-rest-api
YerevaNN/R-NET-in-Keras
bojone/vae
yhenon/keras-spp
titu1994/Snapshot-Ensembles
aurora95/Keras-FCN
YCG09/chinese_ocr
lvapeab/nmt-keras
keras-team/keras
keras-rl/keras-rl
eriklindernoren/Keras-GAN
amir-abdi/keras_to_tensorflow
RubensZimbres/Repo-2017
willard-yuan/flask-keras-cnn-image-retrieval
broadinstitute/keras-rcnn
qqwweee/keras-yolo3
fizyr/keras-retinanet
farizrahman4u/seq2seq
fchollet/deep-learning-models
keras-team/keras-contrib
matterport/Mask_RCNN
jaungiers/LSTM-Neural-Network-for-Time-Series-Prediction
Separius/BERT-keras
axon-research/c3d-keras
keras-team/keras
keras-rl/keras-rl
eriklindernoren/Keras-GAN
qqwweee/keras-yolo3
fizyr/keras-retinanet
allanzelener/YAD2K
joeddav/devol
keras-team/keras-applications
tkipf/keras-gcn
farizrahman4u/seq2seq
fchollet/deep-learning-models
keras-team/keras-contrib
matterport/Mask_RCNN
allanzelener/YAD2K
kuza55/keras-extras
farizrahman4u/recurrentshop
yanpanlau/DDPG-Keras-Torcs
chen0040/keras-anomaly-detection
asingh33/CNNGestureRecognizer
oarriaga/face_classification
jacobgil/keras-grad-cam
philipperemy/keras-attention-mechanism
flyyufelix/cnn_finetune
raghakot/keras-vis
bstriner/keras-adversarial
basveeling/wavenet
titu1994/DenseNet
maxpumperla/elephas
jisungk/deepjazz
pierluigiferrari/ssd_keras
autonomio/talos
rcmalli/keras-mobilenet
niitsuma/word2vec-keras-in-gensim
yanpanlau/Keras-FlappyBird
vict0rsch/deep_learning
osh/kerlym
GantMan/nsfw_model
datalogue/keras-attention
usernaamee/keras-wavenet
keras-team/keras-preprocessing
sonyisme/keras-recommendation
repo_name
philipperemy/keras-attention-mechanism
flyyufelix/cnn_finetune
raghakot/keras-vis
bstriner/keras-adversarial
basveeling/wavenet
titu1994/DenseNet
rcmalli/keras-mobilenet
niitsuma/word2vec-keras-in-gensim
yanpanlau/Keras-FlappyBird
aurora95/Keras-FCN
YCG09/chinese_ocr
maxpumperla/elephas
jisungk/deepjazz
pierluigiferrari/ssd_keras
autonomio/talos
vict0rsch/deep_learning
osh/kerlym
GantMan/nsfw_model
datalogue/keras-attention
usernaamee/keras-wavenet
keras-team/keras-preprocessing
lvapeab/nmt-keras
amir-abdi/keras_to_tensorflow
RubensZimbres/Repo-2017
